batch-number,read-count,write-count,fd-4,fd-5,fd-6,fd-29,fd-n,read-max,write-max,read-got,write-got,read-time,write-time,total-entries-batch,is-malicious
298,182,305,61,122,304,0,0,512,8,8776,2440,0.0027619999999999997,0.0048649999999999995,487,0
299,184,305,61,122,306,0,0,512,8,8792,2440,0.002737,0.004743000000000001,489,0
300,48,80,16,32,80,0,0,512,8,2304,640,0.000621,0.001034,128,0
301,237,467,94,206,390,0,14,512,8,13176,3680,0.0033289999999999995,0.006483999999999999,704,0
302,287,556,116,244,471,0,12,512,8,16216,4400,0.0039570000000000004,0.007580999999999999,843,0
303,293,566,118,252,477,0,12,512,8,16504,4480,0.0038909999999999995,0.007547,859,0
304,297,569,118,252,478,0,18,512,8,16536,4480,0.00422,0.008233,866,0
305,286,541,117,246,455,0,9,512,8,16328,4292,0.004311000000000001,0.008147999999999999,827,0
306,103,191,42,83,161,0,8,512,8,5864,1496,0.0014239999999999995,0.002543,294,0
307,26,45,8,18,45,0,0,512,8,1168,360,0.00031699999999999995,0.0005330000000000002,71,0
308,195,325,65,130,325,0,0,512,8,9360,2600,0.0025509999999999994,0.004131,520,0
309,189,315,63,126,315,0,0,512,8,9072,2520,0.0024319999999999997,0.00394,504,0
310,189,315,63,126,315,0,0,512,8,9072,2520,0.00259,0.004384,504,0
311,195,325,65,130,325,0,0,512,8,9360,2600,0.0025799999999999994,0.004174,520,0
312,183,305,61,122,305,0,0,512,8,8784,2440,0.0025009999999999998,0.004128,488,0
313,228,469,88,208,387,0,14,512,8,12384,3696,0.0031990000000000005,0.006514999999999999,697,0
314,1335,3816,492,1668,2974,0,17,512,8,69720,30460,0.016214,0.04667699999999999,5151,0
315,1427,3809,561,1701,2954,0,20,512,8,78736,30392,0.017675999999999997,0.04755499999999999,5236,0
316,1351,3769,511,1643,2950,0,16,512,8,72128,30088,0.017078000000000003,0.04765,5120,0
317,1403,3892,542,1696,3035,0,22,512,8,76264,31048,0.018083000000000002,0.050171999999999994,5295,0
318,697,1743,312,767,1353,0,8,512,8,43016,13912,0.009493000000000001,0.023619,2440,0
319,143,240,47,96,240,0,0,512,8,6784,1920,0.0020299999999999997,0.003411,383,0
320,192,320,64,128,320,0,0,512,8,9216,2560,0.002857,0.00483,512,0
321,217,379,64,134,378,0,20,512,8,9416,3032,0.003313,0.005785,596,0
322,217,385,63,133,383,0,23,512,8,9296,3080,0.003157,0.005595,602,0
323,192,320,64,128,320,0,0,512,8,9216,2560,0.002732,0.004701,512,0
324,69,115,23,46,115,0,0,512,8,3312,920,0.0009869999999999998,0.0016569999999999996,184,0
325,173,300,57,116,287,0,13,512,8,8224,2348,0.002699,0.0047989999999999994,473,0
326,243,480,63,151,453,0,56,512,8,9504,3776,0.004543,0.007483999999999999,723,0
327,182,311,61,122,297,0,13,512,8,8776,2436,0.002843,0.005019000000000001,493,0
328,186,314,62,124,307,0,7,512,8,8928,2484,0.003375,0.005732,500,0
329,203,362,59,128,348,0,30,512,8,8700,2852,0.003208,0.005954,565,0
330,32,56,11,22,53,0,2,512,8,1576,440,0.000482,0.000896,88,0
331,259,512,106,222,420,0,23,512,8,14792,4004,0.003489,0.006906999999999999,771,0
332,266,533,108,236,431,0,24,512,8,15088,4168,0.0037139999999999994,0.007600999999999999,799,0
333,1318,3370,571,1465,2627,0,25,512,8,79064,26860,0.01883,0.048283999999999994,4688,0
334,1423,3741,601,1612,2935,0,16,512,8,83504,29864,0.020314,0.052806,5164,0
335,1475,3662,661,1584,2885,0,7,512,8,91116,29272,0.022108000000000003,0.054997000000000004,5137,0
336,232,647,90,284,504,0,1,512,8,12656,5172,0.0033869999999999994,0.009354,879,0
337,170,313,49,108,298,0,28,512,8,7240,2456,0.002418,0.00444,483,0
338,185,335,61,122,304,0,33,512,8,8796,2552,0.002665,0.005077,520,0
339,179,305,59,118,294,0,13,512,8,8504,2396,0.0028980000000000004,0.005216999999999999,484,0
340,212,391,58,128,368,0,49,512,8,8644,3036,0.0030519999999999996,0.005631000000000001,603,0
341,182,322,61,123,301,0,19,512,8,8776,2500,0.0025499999999999993,0.004653999999999999,504,0
342,57,102,19,38,94,0,8,512,8,2736,784,0.000766,0.00144,159,0
343,20,37,6,14,35,0,2,512,8,880,288,0.000274,0.000529,57,0
344,183,317,61,122,302,0,15,512,8,8784,2476,0.002484,0.004398,500,0
345,228,444,58,153,409,0,52,512,8,8784,3476,0.003218,0.006448,672,0
346,184,312,61,122,300,0,13,512,8,8792,2448,0.0027749999999999997,0.004796,496,0
347,203,374,61,130,351,0,35,512,8,8944,2916,0.0029419999999999993,0.0054670000000000005,577,0
348,180,313,60,120,290,0,23,512,8,8640,2412,0.002458,0.004285000000000001,493,0
349,3,6,1,2,5,0,1,512,8,144,44,4.5e-05,9.199999999999999e-05,9,0
350,80,135,26,54,135,0,0,512,8,3760,1080,0.001032,0.0017679999999999998,215,0
351,256,489,65,160,474,0,46,512,8,9848,3912,0.0035039999999999993,0.0068249999999999995,745,0
352,194,330,63,128,329,0,4,512,8,9112,2640,0.0025719999999999996,0.004239,524,0
353,194,323,65,130,322,0,0,512,8,9352,2584,0.002733,0.004415,517,0
354,192,320,64,128,320,0,0,512,8,9216,2560,0.002837,0.004654,512,0
355,132,220,44,88,220,0,0,512,8,6336,1760,0.0018679999999999999,0.003078,352,0
356,53,94,17,36,89,0,5,512,8,2464,732,0.000837,0.001534,147,0
357,181,310,61,121,301,0,8,512,8,8768,2448,0.0031820000000000004,0.005529,491,0
358,204,362,61,129,347,0,29,512,8,8952,2852,0.003129,0.006448000000000001,566,0
359,183,319,61,122,300,0,19,512,8,8784,2476,0.0026810000000000002,0.0047859999999999995,502,0
360,270,574,62,183,543,0,56,512,8,9600,4552,0.003966,0.008466,844,0
361,194,364,50,116,349,0,43,512,8,7548,2868,0.0028729999999999997,0.005498,558,0
362,98,172,32,66,164,0,8,512,8,4624,1344,0.0012990000000000002,0.002374,270,0
363,192,335,64,128,316,0,19,512,8,9216,2604,0.00283,0.005024,527,0
364,214,381,64,136,369,0,26,512,8,9392,3008,0.002981,0.005451,595,0
365,189,329,63,126,314,0,15,512,8,9072,2572,0.002829,0.00513,518,0
366,221,403,64,136,385,0,39,512,8,9448,3160,0.0029759999999999995,0.005607999999999999,624,0
367,111,192,37,74,175,0,17,512,8,5328,1468,0.0015799999999999998,0.002786,303,0
368,202,2641,33,178,418,14,2200,512,8,5576,6085,0.0030209999999999994,0.049257999999999996,2843,0
369,149,4050,46,144,283,16,3710,512,8,6708,6513,0.002151,0.074389,4199,0
370,113,4246,48,128,193,14,3976,512,8,6664,6080,0.0015789999999999999,0.075412,4359,0
371,114,4325,48,125,186,11,4069,512,8,6672,6073,0.0015999999999999999,0.075681,4439,0
372,122,4185,49,128,199,10,3921,512,8,6856,5993,0.0017449999999999998,0.07570400000000001,4307,0
373,46,1645,22,49,72,5,1543,512,8,3008,2339,0.0006450000000000001,0.029458,1691,0
374,111,194,36,76,184,0,9,512,8,5208,1516,0.002014,0.003447,305,0
375,187,315,63,126,308,0,5,512,8,9056,2500,0.003909,0.006709,502,0
376,223,397,64,136,388,0,32,512,8,9460,3156,0.0038730000000000006,0.006943,620,0
377,51,93,17,34,83,0,10,512,8,2448,704,0.000789,0.001528,144,0
378,184,320,61,122,293,0,28,512,8,8788,2452,0.002934,0.006196,504,0
379,90,150,30,60,149,0,1,512,8,4320,1196,0.001512,0.002606,240,0
380,165,294,55,111,269,0,24,512,8,7920,2256,0.0021980000000000003,0.00402,459,0
381,200,367,58,127,334,0,48,512,8,8556,2816,0.0029100000000000003,0.0056630000000000005,567,0
382,182,312,60,120,290,0,24,512,8,8648,2408,0.002459,0.004220999999999999,494,0
383,185,320,62,123,292,0,28,512,8,8916,2452,0.0024000000000000002,0.004334,505,0
384,204,361,60,126,345,0,34,512,8,8832,2828,0.0031009999999999996,0.00644,565,0
385,36,70,10,23,65,0,8,512,8,1488,552,0.0005999999999999998,0.0011920000000000001,106,0
386,56,96,18,38,87,0,9,512,8,2608,732,0.000717,0.0012490000000000001,152,0
387,191,328,63,126,306,0,24,512,8,9080,2536,0.0025399999999999997,0.0051920000000000004,519,0
388,192,334,64,128,313,0,21,512,8,9216,2588,0.0025249999999999995,0.004532,526,0
389,214,378,64,135,348,0,45,512,8,9388,2916,0.0030629999999999998,0.006291,592,0
390,216,407,62,134,379,0,48,512,8,9168,3160,0.002802,0.005512999999999999,623,0
391,150,261,50,100,243,0,18,512,8,7200,2016,0.002063,0.004378,411,0
392,20,37,6,14,34,0,3,512,8,880,284,0.00032,0.0006540000000000001,57,0
393,187,326,63,125,310,0,15,512,8,9056,2548,0.0029970000000000005,0.0053560000000000005,513,0
394,242,449,63,143,430,0,55,512,8,9496,3524,0.0034539999999999996,0.006731000000000001,691,0
395,193,332,64,128,318,0,15,512,8,9220,2600,0.002857,0.008233,525,0
396,190,325,63,126,310,0,16,512,8,9076,2540,0.002682,0.0047469999999999995,515,0
397,189,337,63,126,314,0,23,512,8,9072,2604,0.0026869999999999997,0.004822999999999999,526,0
398,195,341,65,130,321,0,20,512,8,9360,2648,0.002595,0.0047079999999999995,536,0
399,189,333,63,126,314,0,19,512,8,9072,2588,0.00264,0.0047550000000000005,522,0
400,247,486,62,157,452,0,62,512,8,9416,3812,0.003214,0.0065450000000000005,733,0
401,195,335,65,130,324,0,11,512,8,9360,2636,0.0027220000000000005,0.004782,530,0
402,177,302,59,118,290,0,12,512,8,8496,2368,0.002492,0.004378,479,0
403,174,331,43,104,319,0,39,512,8,6552,2624,0.0024029999999999998,0.004617,505,0
404,190,336,63,126,312,0,25,512,8,9080,2588,0.002568,0.004692,526,0
405,205,364,63,134,342,0,30,512,8,9200,2832,0.0030799999999999994,0.00546,569,0
406,191,337,64,128,316,0,20,512,8,9208,2616,0.002721,0.004893,528,0
407,212,371,64,131,356,0,32,512,8,9376,2912,0.0029820000000000003,0.0053879999999999996,583,0
408,215,386,64,137,371,0,29,512,8,9400,3048,0.00368,0.006624,601,0
409,193,323,63,128,315,0,10,512,8,9096,2552,0.0033820000000000005,0.0061600000000000005,516,0
410,187,314,61,123,301,0,16,512,8,8808,2456,0.003339,0.005640000000000001,501,0
411,179,299,60,119,290,0,9,512,8,8628,2360,0.013816999999999998,0.006423,478,0
412,193,338,61,129,326,0,15,512,8,8864,2668,0.0034990000000000004,0.006199,531,0
413,78,143,22,50,134,0,15,512,8,3264,1116,0.0015240000000000002,0.0026889999999999996,221,0
414,699,1781,289,764,1416,0,11,512,8,40272,14204,0.009664999999999998,0.024527,2480,0
415,1323,3704,493,1646,2880,0,8,512,8,69744,29600,0.016562999999999998,0.04625699999999999,5027,0
416,1332,3756,495,1650,2929,0,14,512,8,70056,29992,0.017043,0.04805799999999999,5088,0
417,1191,3744,356,1649,2912,0,18,512,8,52244,29884,0.014627,0.04516899999999999,4935,0
418,1436,3785,601,1655,2950,0,15,512,8,83608,30220,0.019104999999999997,0.050143999999999994,5221,0
419,1330,3926,489,1672,3079,0,16,512,8,69320,31344,0.017609,0.05094299999999999,5256,0
420,1156,3681,339,1619,2862,0,17,512,8,49928,29380,0.013746999999999999,0.04548699999999999,4837,0
421,1153,3804,321,1643,2966,0,27,512,8,47744,30324,0.013325999999999998,0.044343999999999995,4957,0
422,1307,3799,459,1690,2937,0,20,512,8,65536,30312,0.016599999999999997,0.04803399999999999,5106,0
423,1077,3832,258,1638,2998,0,15,512,8,39576,30596,0.012291999999999997,0.04409899999999999,4909,0
424,204,668,69,270,531,0,2,512,8,9912,5336,0.0022299999999999993,0.0073269999999999984,872,0
425,17,30,5,12,30,0,0,512,8,736,240,0.00021099999999999998,0.0003820000000000001,47,0
426,189,325,63,126,314,11,0,512,8,9072,2556,0.0022949999999999997,0.003944999999999999,514,0
427,188,318,63,126,308,9,0,512,8,9064,2508,0.002242,0.0038309999999999993,506,0
428,195,333,65,130,317,15,1,512,8,9356,2604,0.0023399999999999996,0.004118999999999999,528,0
429,188,322,63,126,307,14,0,512,8,9064,2520,0.002417999999999999,0.004209,510,0
430,187,331,63,126,306,23,0,512,8,9056,2556,0.0022949999999999997,0.004140999999999999,518,0
431,189,544,64,130,312,13,214,512,8,9192,2802,0.002463,0.008141,733,0
432,191,336,63,127,317,20,0,512,8,9088,2608,0.0024509999999999996,0.0043749999999999995,527,0
433,189,328,63,126,311,17,0,512,8,9072,2556,0.0024619999999999998,0.004406,517,0
434,192,323,64,128,310,13,0,512,8,9216,2532,0.0023879999999999995,0.00404,515,0
435,188,328,61,126,313,14,2,512,8,8824,2568,0.00251,0.004464999999999999,516,0
436,92,170,30,62,155,0,15,512,8,4336,1300,0.0010459999999999998,0.0020619999999999996,262,0
437,184,337,62,123,306,0,30,512,8,8912,2576,0.0021459999999999995,0.004272999999999999,521,0
438,183,329,61,122,304,0,25,512,8,8784,2532,0.0021869999999999997,0.004018,512,0
439,180,315,60,120,298,0,17,512,8,8640,2452,0.0021909999999999994,0.003858,495,0
440,183,329,61,122,303,0,26,512,8,8784,2528,0.0021379999999999997,0.004023,512,0
441,183,313,61,122,303,0,10,512,8,8784,2464,0.0021149999999999997,0.0036489999999999995,496,0
442,180,313,60,120,290,0,23,512,8,8640,2412,0.0020279999999999994,0.0036239999999999996,493,0
443,180,302,60,120,299,0,3,512,8,8640,2404,0.001979,0.003297,482,0
444,186,316,62,124,310,0,6,512,8,8928,2504,0.0020459999999999996,0.003443,502,0
445,180,303,60,120,296,0,7,512,8,8640,2396,0.0020009999999999993,0.0033609999999999994,483,0
446,96,165,32,64,159,0,6,512,8,4608,1296,0.001047,0.001797,261,0
447,68,118,22,46,113,5,0,512,8,3184,924,0.0008139999999999999,0.0013959999999999997,186,0
448,183,320,61,122,304,16,0,512,8,8784,2496,0.002118,0.0037769999999999995,503,0
449,183,319,61,122,300,19,0,512,8,8784,2476,0.002172,0.0038379999999999994,502,0
450,180,319,60,120,297,22,0,512,8,8640,2464,0.0022119999999999996,0.004154,499,0
451,183,318,61,122,296,22,0,512,8,8784,2456,0.002416,0.004301999999999999,501,0
452,183,311,61,122,300,11,0,512,8,8784,2444,0.0025180000000000003,0.005128,494,0
453,178,312,60,119,294,17,0,512,8,8624,2428,0.0022709999999999996,0.004023,490,0
454,180,315,60,120,297,18,0,512,8,8640,2448,0.0024739999999999996,0.00443,495,0
455,186,317,62,124,302,15,0,512,8,8928,2476,0.00217,0.0037619999999999997,503,0
456,180,311,60,120,290,21,0,512,8,8640,2404,0.0021279999999999997,0.003734999999999999,491,0
457,120,202,40,80,194,8,0,512,8,5760,1584,0.0017070000000000002,0.0029840000000000005,322,0
458,152,257,50,102,249,0,8,512,8,7216,2024,0.0017509999999999997,0.0029829999999999995,409,0
459,184,314,62,122,301,0,13,512,8,8912,2460,0.0020999999999999994,0.003701999999999999,498,0
460,182,316,60,122,303,0,13,512,8,8656,2476,0.0020879999999999996,0.003691,498,0
461,180,314,60,120,292,0,22,512,8,8640,2424,0.0021369999999999996,0.0038119999999999994,494,0
462,180,300,60,120,295,0,5,512,8,8640,2380,0.0027930000000000003,0.004816,480,0
463,183,306,61,122,297,0,9,512,8,8784,2412,0.0028530000000000005,0.004899000000000001,489,0
464,180,306,60,120,292,0,14,512,8,8640,2392,0.0021009999999999996,0.00362,486,0
465,180,306,60,120,292,0,14,512,8,8640,2392,0.0021739999999999997,0.0037529999999999994,486,0
466,186,322,62,124,306,0,16,512,8,8928,2512,0.0022189999999999996,0.003927,508,0
467,183,312,61,122,294,0,18,512,8,8780,2428,0.0023219999999999994,0.004076,495,0
468,39,69,13,26,65,0,4,512,8,1872,536,0.000448,0.0008229999999999998,108,0
469,125,223,41,84,207,0,16,512,8,5920,1720,0.0016659999999999997,0.0031659999999999995,348,0
470,188,336,62,126,312,0,24,512,8,8944,2592,0.0026789999999999995,0.0049429999999999995,524,0
471,218,393,64,138,364,0,45,512,8,9420,3036,0.0038669999999999998,0.00601,611,0
472,192,329,64,128,308,0,21,512,8,9212,2552,0.0028390000000000004,0.004965000000000001,521,0
473,189,331,63,126,313,0,18,512,8,9072,2576,0.0024219999999999997,0.004267,520,0
474,215,385,65,137,370,0,28,512,8,9520,3032,0.00296,0.005417999999999999,600,0
475,198,345,64,136,327,0,16,512,8,9264,2708,0.0025729999999999998,0.004532,543,0
476,212,376,62,132,356,0,38,512,8,9136,2924,0.002805,0.005194,588,0
477,192,324,64,128,313,0,11,512,8,9216,2548,0.0024449999999999997,0.004150000000000001,516,0
478,189,320,63,126,315,0,5,512,8,9072,2540,0.0023659999999999996,0.003984,509,0
479,78,131,26,52,127,0,4,512,8,3744,1032,0.0010500000000000002,0.0017889999999999998,209,0
480,64,110,21,44,109,0,0,512,8,3032,880,0.000838,0.0014209999999999995,174,0
481,193,322,64,130,321,0,0,512,8,9224,2576,0.002726,0.004577,515,0
482,188,313,63,124,314,0,0,512,8,9064,2504,0.002569,0.004168,501,0
483,185,320,62,127,316,0,0,512,8,8920,2560,0.0028450000000000003,0.004836,505,0
484,193,323,65,129,322,0,0,512,8,9344,2584,0.0029170000000000003,0.004802,516,0
485,210,369,63,131,367,0,18,512,8,9240,2952,0.003357,0.00594,579,0
486,193,329,63,127,327,0,5,512,8,9104,2632,0.0031670000000000005,0.005528,522,0
487,194,322,64,129,323,0,0,512,8,9232,2576,0.0029619999999999994,0.004959,516,0
488,189,314,63,126,314,0,0,512,8,9072,2512,0.0030299999999999997,0.005,503,0
489,189,317,63,127,316,0,0,512,8,9072,2536,0.0028699999999999997,0.00496,506,0
490,137,229,45,92,229,0,0,512,8,6496,1832,0.002269,0.003633999999999999,366,0
491,112,189,37,76,188,0,0,512,8,5336,1512,0.0012859999999999998,0.0021189999999999994,301,0
492,191,320,64,127,320,0,0,512,8,9208,2560,0.0022219999999999996,0.003671,511,0
493,194,323,64,129,324,0,0,512,8,9232,2584,0.0022069999999999998,0.0036449999999999994,517,0
494,189,313,63,126,313,0,0,512,8,9072,2504,0.0021609999999999997,0.0035319999999999995,502,0
495,192,318,64,128,318,0,0,512,8,9216,2544,0.0021789999999999995,0.0035829999999999994,510,0
496,191,318,64,127,318,0,0,512,8,9208,2544,0.0021839999999999997,0.0035919999999999997,509,0
497,188,313,62,126,313,0,0,512,8,8944,2504,0.0021209999999999996,0.0035189999999999996,501,0
498,192,318,64,127,319,0,0,512,8,9216,2544,0.002215,0.0036249999999999998,510,0
499,193,323,64,129,323,0,0,512,8,9224,2584,0.0022229999999999993,0.0036759999999999996,516,0
500,189,317,63,128,315,0,0,512,8,9072,2536,0.002178,0.0035989999999999998,506,0
501,85,144,29,57,143,0,0,512,8,4160,1152,0.0009799999999999998,0.0016389999999999996,229,0
502,315,941,92,433,723,0,8,512,8,13560,7496,0.0035369999999999998,0.010716999999999997,1256,0
503,1094,3588,278,1625,2765,0,14,512,8,42112,28648,0.012367999999999997,0.040893999999999986,4682,0
504,1077,3654,260,1627,2835,0,9,512,8,39816,29196,0.012133999999999999,0.04146099999999999,4731,0
505,1113,3544,298,1627,2730,0,2,512,8,44664,28344,0.012386999999999999,0.039846999999999994,4657,0
506,1076,3657,253,1630,2832,0,18,512,8,38968,29184,0.011992999999999998,0.04134899999999999,4733,0
507,971,3773,160,1616,2960,0,8,512,8,26968,30152,0.010818999999999999,0.042711999999999986,4744,0
508,1051,3713,231,1625,2887,0,21,512,8,36128,29620,0.011742999999999996,0.042039999999999994,4764,0
509,1014,3765,197,1625,2944,0,13,512,8,31752,30068,0.011373999999999999,0.04253799999999999,4779,0
510,1063,3715,237,1638,2890,0,13,512,8,36944,29668,0.011711,0.041416999999999995,4778,0
511,1061,3729,231,1648,2900,0,11,512,8,36208,29788,0.011486,0.04088,4790,0
512,819,2937,178,1271,2295,0,12,512,8,27912,23448,0.009007,0.032447,3756,0
513,33,30,0,33,0,0,30,512,8,180,220,0.000451,0.000418,63,0
514,31,21,0,0,0,0,52,4,4,124,84,0.00044800000000000005,0.000413,52,0
515,32,23,0,0,0,0,55,4,4,128,92,0.000472,0.000438,55,0
516,40,40,0,24,0,0,56,512,8,200,232,0.000578,0.000718,80,0
517,30,20,0,0,0,0,50,4,4,120,80,0.00045799999999999997,0.00041700000000000005,50,0
518,32,16,0,1,0,0,47,4,8,128,68,0.00048399999999999995,0.000344,48,0
519,39,26,0,24,0,0,41,512,8,192,180,0.0005409999999999999,0.000408,65,0
520,30,17,0,0,0,0,47,4,4,120,68,0.00044,0.00037499999999999995,47,0
521,43,28,0,25,0,0,46,512,8,216,188,0.000613,0.00042300000000000004,71,0
522,30,10,0,0,0,0,40,4,4,120,40,0.000471,0.00025100000000000003,40,0
523,30,2,0,0,0,0,32,4,4,120,8,0.0005149999999999999,5.3e-05,32,0
524,45,31,0,32,0,0,44,512,8,236,216,0.0006599999999999999,0.0005329999999999999,76,0
525,31,11,0,0,0,0,42,4,4,124,44,0.00044600000000000005,0.00026,42,0
526,37,33,0,21,0,0,49,512,8,180,196,0.0005349999999999999,0.0005610000000000001,70,0
527,31,0,0,0,0,0,31,4,,124,0,0.0004069999999999999,0.0,31,0
528,31,2,0,1,0,0,32,4,8,124,12,0.00040999999999999994,3.7000000000000005e-05,33,0
529,31,3,0,0,0,0,34,4,4,124,12,0.000417,5.4000000000000005e-05,34,0
530,41,23,0,26,0,0,38,512,8,204,172,0.0005439999999999999,0.00033299999999999996,64,0
531,41,18,0,22,0,0,37,512,8,204,136,0.000556,0.00025299999999999997,59,0
532,30,15,0,0,0,0,45,4,4,120,60,0.000465,0.000322,45,0
533,32,22,0,0,0,0,54,4,4,128,88,0.000467,0.0004090000000000001,54,0
534,30,26,0,0,0,0,56,4,4,120,104,0.00043599999999999997,0.000509,56,0
535,43,44,0,34,0,0,53,512,8,216,284,0.000591,0.0006840000000000001,87,0
536,42,18,0,23,0,0,37,512,8,208,140,0.000548,0.00025499999999999996,60,0
537,33,4,0,0,0,0,37,4,4,132,16,0.00044899999999999996,7.1e-05,37,0
538,33,18,0,10,0,0,41,512,8,140,108,0.000468,0.00028800000000000006,51,0
539,31,12,0,0,0,0,43,4,4,124,48,0.00045,0.000222,43,0
540,31,19,0,0,0,0,50,4,4,124,76,0.000445,0.000355,50,0
541,50,39,0,44,0,0,45,512,8,276,288,0.000672,0.0005519999999999999,89,0
542,32,27,0,0,0,0,59,4,4,128,108,0.00047400000000000003,0.000492,59,0
543,31,7,0,0,0,0,38,4,4,124,28,0.000436,0.000146,38,0
544,30,6,0,0,0,0,36,4,4,120,24,0.000419,0.000126,36,0
545,32,21,0,0,0,0,53,4,4,128,84,0.00048699999999999997,0.000437,53,0
546,46,42,0,29,0,0,59,512,8,248,248,0.0007490000000000001,0.000813,88,0
547,35,36,0,14,0,0,57,512,8,156,192,0.000556,0.000737,71,0
548,32,11,0,1,0,0,42,4,8,128,48,0.00045799999999999997,0.00021700000000000002,43,0
549,32,1,0,0,0,0,33,4,4,128,4,0.000426,1.8e-05,33,0
550,31,8,0,0,0,0,39,4,4,124,32,0.00043700000000000005,0.000146,39,0
551,44,22,0,25,0,0,41,512,8,220,160,0.0006200000000000001,0.00034,66,0
552,43,27,0,26,0,0,44,512,8,220,184,0.0005939999999999999,0.00039900000000000005,70,0
553,29,5,0,0,0,0,34,4,4,116,20,0.00040199999999999996,9.1e-05,34,0
554,31,20,0,0,0,0,51,4,4,124,80,0.000448,0.000395,51,0
555,31,6,0,0,0,0,37,4,4,124,24,0.000422,0.00011999999999999999,37,0
556,31,3,0,0,0,0,34,4,4,124,12,0.00045900000000000004,6.8e-05,34,0
557,37,10,0,9,0,0,38,512,8,168,72,0.000592,0.00015099999999999998,47,0
558,22,20,0,24,0,0,18,512,8,132,148,0.00032,0.00030500000000000004,42,0
559,47,80,15,32,80,0,0,512,8,2176,640,0.0005679999999999999,0.0009379999999999999,127,0
560,182,303,61,122,302,0,0,512,8,8776,2424,0.0021939999999999998,0.003636,485,0
561,183,305,61,122,305,0,0,512,8,8784,2440,0.0021199999999999995,0.0035039999999999993,488,0
562,205,357,61,129,356,0,16,512,8,8960,2856,0.002417,0.004168999999999999,562,0
563,180,300,60,120,300,0,0,512,8,8640,2400,0.0020799999999999994,0.003437,480,0
564,183,305,61,122,305,0,0,512,8,8784,2440,0.0021659999999999995,0.003600999999999999,488,0
565,183,305,61,122,305,0,0,512,8,8784,2440,0.002155,0.0035919999999999997,488,0
566,180,300,60,120,300,0,0,512,8,8640,2400,0.0020999999999999994,0.0034589999999999994,480,0
567,183,305,61,122,305,0,0,512,8,8784,2440,0.0021209999999999996,0.0034939999999999993,488,0
568,205,359,61,130,356,0,17,512,8,8960,2872,0.0024749999999999998,0.00434,564,0
569,180,300,60,120,300,0,0,512,8,8640,2400,0.002476999999999999,0.004109,480,0
570,33,55,11,22,55,0,0,512,8,1584,440,0.000462,0.000763,88,0
571,52,640,18,43,88,8,535,512,8,2576,1343,0.0006389999999999999,0.009809,692,0
572,162,1615,58,120,256,21,1322,512,8,8256,3582,0.002171,0.025813,1777,0
573,181,557,61,122,297,29,229,512,8,8768,2737,0.002315,0.007993,738,0
574,168,1240,59,122,274,23,930,512,8,8424,3318,0.002287,0.023604,1408,0
575,196,2908,47,148,371,21,2517,512,8,7208,5869,0.002771,0.06551499999999999,3104,0
576,174,1032,61,122,275,34,714,512,8,8712,3122,0.002347,0.015959,1206,0
577,111,5255,48,122,183,30,4983,512,8,6648,7039,0.0014029999999999997,0.080927,5366,0
578,110,5379,49,120,180,30,5110,512,8,6760,7142,0.0013689999999999996,0.083316,5489,0
579,111,5293,47,126,188,31,5012,512,8,6528,7136,0.0014380000000000003,0.082623,5404,0
580,124,5223,53,134,211,31,4918,512,8,7352,7248,0.001722,0.08283,5347,0
581,118,5168,49,128,203,25,4881,512,8,6824,7105,0.001743,0.081903,5286,0
582,113,4318,48,128,194,25,4036,512,8,6664,6192,0.0021159999999999994,0.08279900000000001,4431,0
583,114,4423,48,128,197,25,4139,512,8,6672,6325,0.0015049999999999996,0.082783,4537,0
584,111,5314,50,122,179,4,5070,512,8,6888,7006,0.001418,0.08209100000000001,5425,0
585,119,5263,50,126,195,26,4985,512,8,6952,7133,0.001548,0.081564,5382,0
586,109,5447,46,126,187,18,5179,512,8,6392,7251,0.0014589999999999998,0.08185900000000002,5556,0
587,119,5454,52,135,199,7,5180,512,8,7192,7358,0.001425,0.080656,5573,0
588,118,5464,48,130,204,17,5183,512,8,6704,7391,0.0014749999999999995,0.08108599999999999,5582,0
589,120,5417,49,130,214,20,5124,512,8,6840,7430,0.0014849999999999998,0.08102699999999999,5537,0
590,122,5136,56,130,194,20,4858,512,8,7696,7002,0.0016029999999999998,0.08207300000000001,5258,0
591,115,4410,50,128,189,26,4132,512,8,6920,6252,0.001465,0.08149,4525,0
592,122,4805,49,136,211,25,4506,512,8,6856,6854,0.0015079999999999996,0.081995,4927,0
593,116,5464,53,126,190,16,5195,512,8,7288,7283,0.001398,0.081425,5580,0
594,116,5378,50,128,191,29,5096,512,8,6928,7250,0.001451,0.08188200000000001,5494,0
595,114,5425,49,122,187,24,5157,512,8,6792,7233,0.001457,0.08148,5539,0
596,114,5251,51,126,185,23,4980,512,8,7032,7056,0.0013949999999999998,0.080264,5365,0
597,129,4275,46,140,238,18,3962,512,8,6552,6478,0.001738,0.069509,4404,0
598,115,4639,51,126,185,13,4379,512,8,7040,6407,0.0014089999999999999,0.07048200000000002,4754,0
599,115,4608,52,125,181,16,4349,512,8,7160,6357,0.001447,0.069833,4723,0
600,116,4638,50,130,191,23,4360,512,8,6928,6492,0.0014249999999999998,0.072212,4754,0
601,132,4974,50,141,245,16,4654,512,8,7056,7234,0.0015860000000000002,0.074021,5106,0
602,130,4887,51,136,231,21,4578,512,8,7160,7036,0.00162,0.073656,5017,0
